"Tabela 4714 - População Residente, Área territorial e Densidade demográfica - Ranking descendente"
"Variável - Densidade demográfica (Habitante por quilômetro quadrado)"
"4812","1720903","Taguatinga (TO)","5.98"
"4813","2202802","Conceição do Canindé (PI)","5.98"
"4814","3108552","Brasilândia de Minas (MG)","5.98"
"4815","4317301","Santa Vitória do Palmar (RS)","5.95"
"4816","5218102","Portelândia (GO)","5.93"
"4817","2111573","São Pedro dos Crentes (MA)","5.90"
"4818","5100102","Acorizal (MT)","5.89"
"4819","5205471","Chapadão do Céu (GO)","5.89"
"4820","5107297","São José do Povo (MT)","5.87"
"4821","5208152","Gameleira de Goiás (GO)","5.87"
"4822","5002001","Batayporã (MS)","5.86"
"4823","5106224","Nova Mutum (MT)","5.86"
"4824","2921708","Morro do Chapéu (BA)","5.85"
"4825","3113503","Carbonita (MG)","5.85"
"4826","3123502","Douradoquara (MG)","5.85"
"4827","3152808","Prata (MG)","5.85"
"4828","2107357","Nova Olinda do Maranhão (MA)","5.84"
"4829","5210109","Ipameri (GO)","5.83"
"4830","1503457","Ipixuna do Pará (PA)","5.82"
"4831","2210979","Tanque do Piauí (PI)","5.82"
"4832","3113701","Carlos Chagas (MG)","5.81"
"4833","3143609","Morro da Garça (MG)","5.81"
"4834","5202601","Aurilândia (GO)","5.81"
"4835","4311155","Jóia (RS)","5.80"
"4836","3532868","Nova Castilho (SP)","5.79"
"4837","4312377","Monte Alegre dos Campos (RS)","5.79"
"4838","2111953","Sucupira do Riachão (MA)","5.78"
"4839","2300408","Aiuaba (CE)","5.77"
"4840","3150570","Pintópolis (MG)","5.77"
"4841","4315313","Quatro Irmãos (RS)","5.77"
"4842","2909901","Curaçá (BA)","5.74"
"4843","4319158","São Miguel das Missões (RS)","5.74"
"4844","5002902","Cassilândia (MS)","5.74"
"4845","5217203","Piranhas (GO)","5.73"
"4846","3109204","Buenópolis (MG)","5.72"
"4847","3153004","Pratinha (MG)","5.72"
"4848","1100056","Cerejeiras (RO)","5.71"
"4849","3153707","Quartel Geral (MG)","5.71"
"4850","5221809","Urutaí (GO)","5.70"
"4851","2203107","Cristino Castro (PI)","5.69"
"4852","2903805","Boa Vista do Tupim (BA)","5.68"
"4853","5216007","Panamá (GO)","5.68"
"4854","1718006","Porto Alegre do Tocantins (TO)","5.66"
"4855","3132800","Itambé do Mato Dentro (MG)","5.63"
"4856","1100189","Pimenta Bueno (RO)","5.62"
"4857","2514404","São José de Espinharas (PB)","5.62"
"4858","2205599","Lagoa do Sítio (PI)","5.61"
"4859","3158508","Santana de Pirapama (MG)","5.60"
"4860","3527900","Lutécia (SP)","5.60"
"4861","1703826","Cachoeirinha (TO)","5.58"
"4862","2205516","Juazeiro do Piauí (PI)","5.57"
"4863","1715507","Oliveira de Fátima (TO)","5.56"
"4864","3114600","Carrancas (MG)","5.56"
"4865","5006259","Novo Horizonte do Sul (MS)","5.56"
"4866","1708254","Tabocão (TO)","5.53"
"4867","5208103","Formoso (GO)","5.53"
"4868","5212006","Jaupaci (GO)","5.53"
"4869","3137304","Lagoa dos Patos (MG)","5.52"
"4870","5103452","Denise (MT)","5.51"
"4871","3170479","Uruana de Minas (MG)","5.49"
"4872","2111805","Sítio Novo (MA)","5.48"
"4873","1718451","Pugmil (TO)","5.47"
"4874","5212600","Mairipotaba (GO)","5.47"
"4875","1505502","Paragominas (PA)","5.46"
"4876","3120151","Crisólita (MG)","5.45"
"4877","2210904","Socorro do Piauí (PI)","5.44"
"4878","3136959","Juvenília (MG)","5.44"
"4879","1300300","Autazes (AM)","5.43"
"4880","5215207","Novo Brasil (GO)","5.43"
"4881","5006002","Nova Alvorada do Sul (MS)","5.42"
"4882","4203154","Calmon (SC)","5.41"
"4883","1300508","Barreirinha (AM)","5.40"
"4884","4303608","Cambará do Sul (RS)","5.38"
"4885","5208301","Divinópolis de Goiás (GO)","5.38"
"4886","3153400","Presidente Olegário (MG)","5.36"
"4887","5205703","Córrego do Ouro (GO)","5.36"
"4888","1707009","Dianópolis (TO)","5.35"
"4889","2912608","Ibiquera (BA)","5.33"
"4890","5221551","Turvelândia (GO)","5.33"
"4891","5209150","Gouvelândia (GO)","5.31"
"4892","2111607","São Raimundo das Mangabeiras (MA)","5.30"
"4893","2110906","São Francisco do Maranhão (MA)","5.28"
"4894","1501758","Brejo Grande do Araguaia (PA)","5.26"
"4895","2201903","Bom Jesus (PI)","5.26"
"4896","3170602","Vargem Bonita (MG)","5.26"
"4897","2514107","São João do Tigre (PB)","5.25"
"4898","2909109","Coribe (BA)","5.25"
"4899","1503044","Floresta do Araguaia (PA)","5.20"
"4900","2209658","São Francisco de Assis do Piauí (PI)","5.20"
"4901","3107000","Biquinhas (MG)","5.19"
"4902","1702158","Araguanã (TO)","5.16"
"4903","1719004","Santa Tereza do Tocantins (TO)","5.15"
"4904","5206602","Cumari (GO)","5.15"
"4905","1720101","São Bento do Tocantins (TO)","5.14"
"4906","4314464","Pinhal da Serra (RS)","5.13"
"4907","3135605","Jequitaí (MG)","5.11"
"4908","3156502","Rubelita (MG)","5.11"
"4909","2210383","São Miguel da Baixa Grande (PI)","5.10"
"4910","1506195","Rurópolis (PA)","5.09"
"4911","1101476","Primavera de Rondônia (RO)","5.08"
"4912","3161304","São Francisco de Sales (MG)","5.08"
"4913","2206704","Nazaré do Piauí (PI)","5.07"
"4914","1301100","Careiro (AM)","5.05"
"4915","1508357","Vitória do Xingu (PA)","5.05"
"4916","5003306","Coxim (MS)","5.03"
"4917","2102002","Bom Jardim (MA)","5.02"
"4918","2106359","Marajá do Sena (MA)","5.01"
"4919","2200053","Acauã (PI)","5.01"
"4920","5105200","Juscimeira (MT)","5.01"
"4921","2206357","Milton Brandão (PI)","5.00"
"4922","4314506","Pinheiro Machado (RS)","4.99"
"4923","2100600","Amarante do Maranhão (MA)","4.98"
"4924","3153202","Presidente Juscelino (MG)","4.98"
"4925","3528700","Marabá Paulista (SP)","4.97"
"4926","2104073","Feira Nova do Maranhão (MA)","4.95"
"4927","4314605","Piratini (RS)","4.95"
"4928","4317004","Santana da Boa Vista (RS)","4.95"
"4929","2915403","Itaju do Colônia (BA)","4.93"
"4930","2921906","Mucugê (BA)","4.93"
"4931","3111101","Campina Verde (MG)","4.93"
"4932","4200408","Água Doce (SC)","4.93"
"4933","5101704","Barra do Bugres (MT)","4.92"
"4934","5205901","Corumbaíba (GO)","4.92"
"4935","2200806","Antônio Almeida (PI)","4.89"
"4936","2907400","Catolândia (BA)","4.89"
"4937","4311759","Manoel Viana (RS)","4.89"
"4938","3171030","Verdelândia (MG)","4.88"
"4939","3136405","Joaquim Felício (MG)","4.87"
"4940","5102637","Campo Novo do Parecis (MT)","4.87"
"4941","1200427","Rodrigues Alves (AC)","4.86"
"4942","1303106","Nova Olinda do Norte (AM)","4.85"
"4943","2904753","Buritirama (BA)","4.84"
"4944","2111052","São João do Paraíso (MA)","4.83"
"4945","3162252","São João da Lagoa (MG)","4.83"
"4946","5201454","Aparecida do Rio Doce (GO)","4.82"
"4947","2203206","Curimatá (PI)","4.81"
"4948","5214879","Nova Iguaçu de Goiás (GO)","4.81"
"4949","1702703","Aurora do Tocantins (TO)","4.80"
"4950","2104099","Formosa da Serra Negra (MA)","4.80"
"4951","2203420","Domingos Mourão (PI)","4.80"
"4952","1400605","São Luiz do Anauá (RR)","4.79"
"4953","2205607","Landri Sales (PI)","4.79"
"4954","2910776","Feira da Mata (BA)","4.79"
"4955","5212204","Jussara (GO)","4.79"
"4956","2930006","Sebastião Laranjeiras (BA)","4.72"
"4957","1504752","Mojuí dos Campos (PA)","4.71"
"4958","4302907","Cacequi (RS)","4.70"
"4959","5106372","Pedra Preta (MT)","4.70"
"4960","2904506","Brotas de Macaúbas (BA)","4.67"
"4961","2927101","Rodelas (BA)","4.67"
"4962","4306379","Dilermando de Aguiar (RS)","4.67"
"4963","5004304","Iguatemi (MS)","4.67"
"4964","5005608","Miranda (MS)","4.67"
"4965","2203800","Flores do Piauí (PI)","4.66"
"4966","1711803","Juarina (TO)","4.64"
"4967","4100202","Adrianópolis (PR)","4.64"
"4968","4315321","Quevedos (RS)","4.61"
"4969","3109303","Buritis (MG)","4.60"
"4970","5207600","Fazenda Nova (GO)","4.59"
"4971","1703206","Bernardo Sayão (TO)","4.58"
"4972","3140852","Matias Cardoso (MG)","4.58"
"4973","2201705","Bertolínia (PI)","4.57"
"4974","3114550","Carneirinho (MG)","4.57"
"4975","5003488","Dois Irmãos do Buriti (MS)","4.56"
"4976","2928406","Santa Rita de Cássia (BA)","4.54"
"4977","1500305","Afuá (PA)","4.53"
"4978","1701309","Aragominas (TO)","4.53"
"4979","2209609","São Félix do Piauí (PI)","4.53"
"4980","2906824","Canudos (BA)","4.52"
"4981","3122470","Dom Bosco (MG)","4.52"
"4982","1507755","Sapucaia (PA)","4.50"
"4983","1600808","Vitória do Jari (AP)","4.50"
"4984","2209302","Santa Luz (PI)","4.50"
"4985","3119807","Córrego Danta (MG)","4.50"
"4986","3137106","Lagamar (MG)","4.50"
"4987","4302238","Boa Vista do Incra (RS)","4.50"
"4988","3117836","Cônego Marinho (MG)","4.49"
"4989","2202307","Canto do Buriti (PI)","4.48"
"4990","2207959","Nova Santa Rita (PI)","4.48"
"4991","1506161","Rio Maria (PA)","4.47"
"4992","2902708","Barra (BA)","4.47"
"4993","5106000","Nortelândia (MT)","4.46"
"4994","2920452","Mansidão (BA)","4.45"
"4995","2933455","Wanderley (BA)","4.44"
"4996","2908804","Contendas do Sincorá (BA)","4.43"
"4997","5106257","Nova Xavantina (MT)","4.43"
"4998","2107308","Nova Iorque (MA)","4.42"
"4999","5108055","Terra Nova do Norte (MT)","4.42"
"5000","5210307","Israelândia (GO)","4.42"
"5001","2201051","Assunção do Piauí (PI)","4.41"
"5002","2206605","Monte Alegre do Piauí (PI)","4.41"
"5003","5002100","Bela Vista (MS)","4.41"
"5004","1703008","Babaçulândia (TO)","4.40"
"5005","5002209","Bonito (MS)","4.40"
"5006","3124708","Estrela do Indaiá (MG)","4.36"
"5007","3136306","João Pinheiro (MG)","4.36"
"5008","5219407","Santa Rita do Araguaia (GO)","4.36"
"5009","3143500","Morada Nova de Minas (MG)","4.35"
"5010","5219357","Santa Isabel (GO)","4.35"
"5011","5100508","Alto Paraguai (MT)","4.34"
"5012","1100346","Alvorada D'Oeste (RO)","4.33"
"5013","1300607","Benjamin Constant (AM)","4.32"
"5014","1718865","Santa Fé do Araguaia (TO)","4.32"
"5015","1302553","Manaquiri (AM)","4.31"
"5016","1303569","Rio Preto da Eva (AM)","4.29"
"5017","4202503","Bom Jardim da Serra (SC)","4.29"
"5018","5005152","Juti (MS)","4.29"
"5019","2209500","Santo Inácio do Piauí (PI)","4.28"
"5020","3100708","Água Comprida (MG)","4.28"
"5021","4302303","Bom Jesus (RS)","4.27"
"5022","4319125","São Martinho da Serra (RS)","4.27"
"5023","5102793","Carlinda (MT)","4.27"
"5024","1200138","Bujari (AC)","4.26"
"5025","5219258","Santa Fé de Goiás (GO)","4.25"
"5026","3164209","São Romão (MG)","4.24"
"5027","2205151","Jacobina do Piauí (PI)","4.21"
"5028","3165909","Senador Modestino Gonçalves (MG)","4.21"
"5029","5220009","São João d'Aliança (GO)","4.21"
"5030","1712801","Maurilândia do Tocantins (TO)","4.20"
"5031","2205524","Júlio Borges (PI)","4.20"
"5032","1701101","Aparecida do Rio Negro (TO)","4.19"
"5033","5108501","Vera (MT)","4.19"
"5034","2919009","Lajedinho (BA)","4.17"
"5035","5219605","Santa Tereza de Goiás (GO)","4.17"
"5036","1505551","Pau D'Arco (PA)","4.15"
"5037","5107198","Ribeirãozinho (MT)","4.15"
"5038","3168200","Tapiraí (MG)","4.14"
"5039","1504505","Melgaço (PA)","4.12"
"5040","3141306","Medeiros (MG)","4.12"
"5041","5203401","Bom Jardim de Goiás (GO)","4.12"
"5042","1501451","Belterra (PA)","4.11"
"5043","2902500","Baianópolis (BA)","4.10"
"5044","5108808","Nova Guarita (MT)","4.09"
"5045","1715754","Palmeirópolis (TO)","4.08"
"5046","1716653","Pequizeiro (TO)","4.08"
"5047","1100031","Cabixi (RO)","4.07"
"5048","1300086","Anamã (AM)","4.07"
"5049","1720655","Silvanópolis (TO)","4.06"
"5050","4311122","Jaquirana (RS)","4.06"
"5051","1500701","Anajás (PA)","4.05"
"5052","1703073","Barra do Ouro (TO)","4.05"
"5053","2904407","Brejolândia (BA)","4.05"
"5054","5200209","Água Limpa (GO)","4.05"
"5055","1508159","Uruará (PA)","4.04"
"5056","2205102","Itaueira (PI)","4.04"
"5057","1600535","Porto Grande (AP)","4.03"
"5058","2209708","São Francisco do Piauí (PI)","4.02"
"5059","4301875","Barra do Quaraí (RS)","4.02"
"5060","2208874","Ribeira do Piauí (PI)","4.01"
"5061","5222203","Vila Boa (GO)","4.00"
"5062","2203602","Eliseu Martins (PI)","3.99"
"5063","3154457","Riachinho (MG)","3.99"
"5064","5007505","Rochedo (MS)","3.97"
"5065","5200605","Alto Paraíso de Goiás (GO)","3.97"
"5066","5105903","Nobres (MT)","3.96"
"5067","1718402","Presidente Kennedy (TO)","3.95"
"5068","1505064","Novo Repartimento (PA)","3.94"
"5069","5005251","Laguna Carapã (MS)","3.94"
"5070","5206909","Davinópolis (GO)","3.94"
"5071","4311130","Jari (RS)","3.93"
"5072","5211008","Itapirapuã (GO)","3.91"
"5073","5203807","Britânia (GO)","3.90"
"5074","5221452","Trombas (GO)","3.89"
"5075","1501725","Brasil Novo (PA)","3.88"
"5076","1505635","Piçarra (PA)","3.87"
"5077","1707702","Filadélfia (TO)","3.87"
"5078","5100201","Água Boa (MT)","3.87"
"5079","1100940","Cujubim (RO)","3.85"
"5080","4307401","Esmeralda (RS)","3.85"
"5081","2102804","Carolina (MA)","3.84"
"5082","5105606","Matupá (MT)","3.84"
"5083","1711951","Lagoa do Tocantins (TO)","3.83"
"5084","2921609","Morpará (BA)","3.82"
"5085","3115607","Cedro do Abaeté (MG)","3.82"
"5086","3116159","Chapada Gaúcha (MG)","3.80"
"5087","3168903","Tiros (MG)","3.77"
"5088","1503093","Goianésia do Pará (PA)","3.75"
"5089","2205565","Lagoa do Barro do Piauí (PI)","3.75"
"5090","5104500","Indiavaí (MT)","3.74"
"5091","5213400","Moiporá (GO)","3.73"
"5092","5214101","Mutunópolis (GO)","3.73"
"5093","5207907","Flores de Goiás (GO)","3.72"
"5094","1503101","Gurupá (PA)","3.71"
"5095","1101609","Theobroma (RO)","3.69"
"5096","3108503","Botumirim (MG)","3.69"
"5097","4109500","Guaraqueçaba (PR)","3.69"
"5098","4302501","Bossoroca (RS)","3.66"
"5099","5102504","Cáceres (MT)","3.66"
"5100","5206404","Crixás (GO)","3.65"
"5101","5106273","Novo Horizonte do Norte (MT)","3.64"
"5102","5209457","Guarinos (GO)","3.64"
"5103","4106456","Coronel Domingos Soares (PR)","3.63"
"5104","5207535","Faina (GO)","3.63"
"5105","1100908","Castanheiras (RO)","3.62"
"5106","2926202","Riachão das Neves (BA)","3.62"
"5107","3104809","Augusto de Lima (MG)","3.62"
"5108","1100130","Machadinho D'Oeste (RO)","3.61"
"5109","5103601","Dom Aquino (MT)","3.61"
"5110","2210623","Sebastião Barros (PI)","3.58"
"5111","3127800","Grão Mogol (MG)","3.58"
"5112","5103809","Figueirópolis D'Oeste (MT)","3.58"
"5113","1702307","Arapoema (TO)","3.56"
"5114","1703867","Cariri do Tocantins (TO)","3.56"
"5115","5220207","São Miguel do Araguaia (GO)","3.56"
"5116","1706506","Darcinópolis (TO)","3.55"
"5117","4318622","São José dos Ausentes (RS)","3.55"
"5118","5214606","Niquelândia (GO)","3.55"
"5119","1200336","Mâncio Lima (AC)","3.54"
"5120","2210409","São Miguel do Tapuio (PI)","3.52"
"5121","2907707","Chorrochó (BA)","3.52"
"5122","4307104","Herval (RS)","3.52"
"5123","2202455","Capitão Gervásio Oliveira (PI)","3.51"
"5124","2209153","Santa Cruz dos Milagres (PI)","3.51"
"5125","3521200","Iporanga (SP)","3.51"
"5126","5212956","Matrinchã (GO)","3.51"
"5127","3168101","Tapira (MG)","3.49"
"5128","5103957","Glória D'Oeste (MT)","3.49"
"5129","2205532","Jurema (PI)","3.48"
"5130","2210391","São Miguel do Fidalgo (PI)","3.48"
"5131","1505486","Pacajá (PA)","3.47"
"5132","1712157","Lavandeira (TO)","3.47"
"5133","5007935","Sonora (MS)","3.47"
"5134","2109502","Riachão (MA)","3.46"
"5135","1600253","Itaubal (AP)","3.45"
"5136","5007976","Taquarussu (MS)","3.45"
"5137","1706100","Cristalândia (TO)","3.44"
"5138","5221080","Teresina de Goiás (GO)","3.44"
"5139","4300661","André da Rocha (RS)","3.43"
"5140","1200708","Xapuri (AC)","3.41"
"5141","2208700","Redenção do Gurguéia (PI)","3.40"
"5142","3164308","São Roque de Minas (MG)","3.40"
"5143","5005806","Nioaque (MS)","3.38"
"5144","5100409","Alto Garças (MT)","3.38"
"5145","1706001","Couto Magalhães (TO)","3.37"
"5146","5107008","Poxoréu (MT)","3.37"
"5147","5209408","Guarani de Goiás (GO)","3.35"
"5148","3170438","União de Minas (MG)","3.34"
"5149","4308656","Garruchos (RS)","3.34"
"5150","2207850","Pavussu (PI)","3.33"
"5151","3142502","Monjolos (MG)","3.33"
"5152","1504802","Monte Alegre (PA)","3.31"
"5153","3109402","Buritizeiro (MG)","3.31"
"5154","3171105","Veríssimo (MG)","3.31"
"5155","4322376","Unistalda (RS)","3.31"
"5156","5002159","Bodoquena (MS)","3.31"
"5157","5204201","Cachoeira de Goiás (GO)","3.31"
"5158","5107305","São José do Rio Claro (MT)","3.30"
"5159","4304622","Capão Bonito do Sul (RS)","3.29"
"5160","1504455","Medicilândia (PA)","3.28"
"5161","3104502","Arinos (MG)","3.27"
"5162","5202155","Araguapaz (GO)","3.27"
"5163","1100809","Candeias do Jamari (RO)","3.26"
"5164","1700350","Aliança do Tocantins (TO)","3.26"
"5165","1718709","Rio dos Bois (TO)","3.23"
"5166","2106102","Loreto (MA)","3.22"
"5167","2205904","Manoel Emídio (PI)","3.21"
"5168","5108006","Tapurah (MT)","3.20"
"5169","2930204","Sento Sé (BA)","3.18"
"5170","4302220","Boa Vista do Cadeado (RS)","3.18"
"5171","5100300","Alto Araguaia (MT)","3.18"
"5172","5105176","Juruena (MT)","3.18"
"5173","3128600","Guarda-Mor (MG)","3.16"
"5174","4128625","Alto Paraíso (PR)","3.16"
"5175","2204402","Gilbués (PI)","3.12"
"5176","1304203","Tefé (AM)","3.11"
"5177","1304005","Silves (AM)","3.10"
"5178","4304655","Capão do Cipó (RS)","3.09"
"5179","1703602","Brasilândia do Tocantins (TO)","3.06"
"5180","2101806","Benedito Leite (MA)","3.06"
"5181","2202026","Buriti dos Montes (PI)","3.05"
"5182","2909406","Cotegipe (BA)","3.05"
"5183","2924405","Pilão Arcado (BA)","3.05"
"5184","5106778","Porto Alegre do Norte (MT)","3.05"
"5185","1100015","Alta Floresta D'Oeste (RO)","3.04"
"5186","1703305","Bom Jesus do Tocantins (TO)","3.04"
"5187","2207355","Pajeú do Piauí (PI)","3.04"
"5188","5204805","Campo Alegre de Goiás (GO)","3.03"
"5189","5213707","Montes Claros de Goiás (GO)","3.02"
"5190","5207105","Diorama (GO)","3.01"
"5191","2211209","Uruçuí (PI)","3.00"
"5192","4211892","Painel (SC)","3.00"
"5193","5212253","Lagoa Santa (GO)","3.00"
"5194","1304237","Tonantins (AM)","2.99"
"5195","3108206","Bonfinópolis de Minas (MG)","2.99"
"5196","1707108","Divinópolis do Tocantins (TO)","2.98"
"5197","1101500","Seringueiras (RO)","2.96"
"5198","5215256","Novo Planalto (GO)","2.96"
"5199","2207603","Parnaguá (PI)","2.95"
"5200","1716307","Pau D'Arco (TO)","2.94"
"5201","1500404","Alenquer (PA)","2.93"
"5202","5219803","São Domingos (GO)","2.91"
"5203","1100320","São Miguel do Guaporé (RO)","2.90"
"5204","1100379","Alto Alegre dos Parecis (RO)","2.90"
"5205","1703909","Caseara (TO)","2.89"
"5206","5214051","Mundo Novo (GO)","2.89"
"5207","5103007","Chapada dos Guimarães (MT)","2.88"
"5208","1710904","Itapiratins (TO)","2.87"
"5209","1717008","Pindorama do Tocantins (TO)","2.87"
"5210","5216452","Perolândia (GO)","2.87"
"5211","1721109","Tocantínia (TO)","2.86"
"5212","2915353","Itaguaçu da Bahia (BA)","2.86"
"5213","3126604","Francisco Dumont (MG)","2.86"
"5214","5106703","Ponte Branca (MT)","2.86"
"5215","1300102","Anori (AM)","2.85"
"5216","2911303","Gentio do Ouro (BA)","2.85"
"5217","2919900","Macururé (BA)","2.85"
"5218","5213772","Montividiu do Norte (GO)","2.83"
"5219","1713957","Muricilândia (TO)","2.82"
"5220","2207934","Pedro Laurentino (PI)","2.82"
"5221","2909307","Correntina (BA)","2.82"
"5222","3129103","Gurinhatã (MG)","2.81"
"5223","5216403","Paraúna (GO)","2.81"
"5224","1506708","Santana do Araguaia (PA)","2.80"
"5225","3127339","Gameleiras (MG)","2.77"
"5226","5219456","Santa Rita do Novo Destino (GO)","2.77"
"5227","4311502","Lavras do Sul (RS)","2.75"
"5228","1703701","Brejinho de Nazaré (TO)","2.74"
"5229","3161700","São Gonçalo do Abaeté (MG)","2.74"
"5230","5001102","Aquidauana (MS)","2.74"
